totmou;totrev;creditcd;eqpdays;Customer_ID
20084;248385;Y;405;1005259
4740;66973;N;306;1062536
6131;112672;Y;463;1042398
10774;104253;N;296;1030195
9566;13257;Y;266;1038990
1930;83104;Y;623;1043421
6081;48599;N;329;1076935
4422;115725;Y;280;1032838
4067;6057;Y;314;1081213
2886;81501;Y;126;1065853
445;22077;Y;530;1046702
8728;152349;Y;177;1087507
9620;123219;Y;6;1035822
9171;151361;N;708;1026303
10602;120281;Y;495;1050542
22443;196397;Y;264;1040333
9325;55051;Y;320;1060137
3162;61483;Y;608;1034692
5909;95019;N;259;1084526
20339;116298;N;302;1063080
5124;84529;Y;861;1010374
603;38748;N;421;1053801
7377;85933;Y;183;1004814
3265;84455;Y;286;1038594
3001;47428;Y;357;1085997
6856;122562;Y;500;1018372
3424;30587;Y;187;1092780
839;3538;N;97;1034768
7241;108429;N;197;1039180
8928;57571;Y;320;1079146
2797;4375;;134;1066266
1502;46094;Y;49;1094914
4666;16132;Y;300;1072140
10035;89346;Y;177;1074721
12968;214934;Y;772;1019100
3295;85685;Y;429;1059859
7331;43479;Y;322;1090134
7062;140104;Y;393;1001497
12001;94667;Y;334;1082158
4240;90361;Y;294;1055203
15449;115712;Y;3;1098129
5046;5715;Y;191;1092457
6498;105466;Y;392;1076531
2932;76375;N;295;1087052
24469;140604;N;149;1008168
23229;297112;;382;1000565
1464;64579;N;612;1025114
9851;150069;Y;801;1012584
4368;54057;N;614;1038297
16750;628017;Y;259;1012349
6479;4967;Y;478;1040800
1350;43441;;249;1086229
2667;58604;Y;506;1056754
5600;135863;Y;1117;1002855
9681;139739;N;318;1040251
10376;82224;Y;333;1057424
3932;89743;Y;613;1044356
7943;6201;Y;193;1097104
4043;28871;Y;191;1097218
5142;94692;Y;710;1022366
6823;35819;N;205;1081724
18678;203353;Y;15;1026058
13687;184686;Y;897;1016098
6523;70463;Y;338;1056645
1935;320;Y;239;1092300
5977;119689;N;395;1005437
3433;1765;N;417;1071428
3806;54593;N;384;1067405
10240;118815;Y;318;1018908
2824;60568;Y;485;1036825
990;15308;Y;243;1095615
2037;5866;Y;146;1061857
13756;182512;N;264;1045691
54;24025;N;207;1094360
2935;95392;Y;716;1021967
749;10948;Y;1291;1001597
540;10514;Y;201;1083171
8171;96783;N;413;1069254
4024;60388;Y;406;1048260
2100;21564;N;520;1047573
4595;98817;Y;554;1050718
18660;211142;N;329;1063938
3799;55895;Y;325;1066526
7231;85584;Y;292;1092936
8389;165992;Y;275;1099371
1918;39664;N;190;1097291
8824;12831;Y;809;1017973
3236;38431;N;239;1095733
5704;89178;Y;868;1013653
943;44192;Y;313;1081341
2603;4041;;202;1082333
2194;149957;N;753;1018833
7800;10158;Y;390;1028198
15577;108629;;44;1042490
1126;41156;Y;398;1049184
1589;47343;Y;627;1032349
4991;66777;Y;207;1096634
4321;50029;Y;312;1062866
5236;139016;Y;918;1010522
12774;185231;Y;185;1005239
19223;22805;Y;219;1026888
753;74734;Y;342;1074127
1968;107387;Y;389;1059721
9384;99908;N;104;1080421
2696;46962;Y;1192;1098260
5026;113772;Y;591;1045793
2621;20151;Y;414;1062393
4116;8116;Y;472;1041413
4096;55077;Y;425;1046372
11328;980;N;451;1066624
8353;100978;N;85;1049118
10;41817;Y;385;1078102
1379;6273;Y;370;1069410
7931;113001;Y;667;1020913
11346;112409;N;411;1055153
5554;129115;Y;577;1033228
1734;29223;Y;364;1053183
2907;55418;N;371;1061974
3170;32996;Y;183;1097561
817;6061;Y;546;1044992
1655;49091;Y;842;1015707
2295;61381;Y;639;1028925
6418;78558;Y;614;1042815
7186;64734;N;204;1096709
24837;311299;Y;1167;1001745
2801;37639;N;243;1091952
40854;21345;;341;1001530
20282;119268;Y;19;1069536
406;15906;Y;311;1082178
6918;52192;Y;361;1085408
20106;238135;N;4;1056876
3761;35015;Y;232;1074476
1179;3544;Y;274;1094086
4753542667;464368;Y;123;1000347
10102;113751;Y;1059;1004902
2504;61386;N;383;1059443
4539;6636;Y;222;1093603
6587;82155;Y;455;1053792
3258;2685;Y;5;1086248
19909;155823;Y;425;1070329
250;5101;Y;234;1095857
20236;385654;Y;453;1055654
1730;335;Y;239;1087833
11808;13824;Y;257;1031526
3108;62065;Y;313;1091029
8485;77731;N;171;1072488
8070;52504;Y;332;1076430
4598;74785;Y;241;1069895
6956;7794;N;430;1045804
4119;83846;Y;636;1029736
2970;30147;N;218;1077775
13702;94739;N;299;1085544
10809;160041;Y;339;1025938
5071;75095;N;637;1023190
7261;86923;N;300;1059266
749;32837;N;229;1093133
3764;57081;N;74;1063345
238;29331;N;397;1065566
3174;65666;N;261;1083645
3212;93852;N;379;1060674
5084;7877;Y;369;1027823
22885;196876;N;435;1016562
4840;10203;Y;337;1075077
2927;26435;;484;1051850
2283;72245;N;493;1059341
5361;76774;Y;127;1092470
9120008667;517045;Y;153;1000176
1555;72371;Y;705;1022770
1016;15107;Y;355;1064887
3550;78311;N;616;1044036
1335;30391;Y;32;1040090
19325;122688;N;407;1063669
1437;32776;Y;246;1091721
18918;106424;Y;313;1081577
2490;87246;Y;715;1025560
5477;76192;Y;52;1065177
36275;328152;Y;157;1014808
22231;374777;Y;109;1031112
1864;86191;Y;674;1020526
1051;31843;Y;457;1049540
4083;66983;Y;726;1016178
587;70114;Y;1208;1002614
1869;28397;N;209;1079904
8460;160636;N;9;1018422
3367;57524;N;583;1027960
2023;3277;Y;332;1076392
13202;185202;Y;144;1066007
8747;67108;Y;208;1081212
6586;131587;Y;803;1015375
8402;116689;Y;302;1084999
2452;76996;Y;185;1098947
1581;51096;Y;335;1075661
1027;46967;Y;327;1077508
16226;115885;Y;1045;1007061
2305;5796;Y;31;1008347
4788;41251;Y;370;1069376
9000;111947;Y;106;1022982
5349;109357;Y;551;1051069
8289;113252;N;214;1037235
4520;78964;Y;356;1086182
9946;84469;Y;177;1035100
18976;131352;Y;245;1083876
20747;126723;Y;113;1010038
8030;191491;Y;356;1003005
1631;16992;Y;356;1071519
1769;103204;Y;533;1053230
11754;7692;N;265;1094541
2900;39825;N;300;1067202
11240;176764;N;310;1004920
5598;60136;N;183;1095573
3184;27995;N;152;1086622
599;35334;Y;352;1072227
7185;88589;Y;56;1054241
1893;4571;Y;58;1055577
1854;44041;Y;368;1052770
366;33257;N;332;1089068
23224;372777;Y;105;1011671
11512;71001;N;315;1080831
3586;66414;N;179;1092588
3277;50625;Y;342;1073813
14351;72646;N;671;1025414
5224;103278;Y;31;1073177
2375;113514;Y;1065;1006027
4755;84651;N;479;1061898
2908;54267;Y;497;1023272
4530;56192;Y;484;1061010
2298;78614;N;417;1098301
7292;120139;Y;362;1032412
22543;323069;Y;41;1005401
5585;127292;Y;703;1022903
6733;149981;Y;227;1016740
2356;29824;Y;186;1097448
2405;33013;N;137;1076018
2229;123572;Y;761;1015913
756;27558;;252;1071002
9616;133528;Y;697;1027335
3241;88391;Y;854;1019575
6664;109516;Y;788;1024542
20029;239848;Y;649;1008245
998;39708;Y;722;1021547
6551;77102;Y;370;1052608
6392;59431;N;350;1054948
1099;5722;Y;359;1062424
2426;68948;N;1232;1002012
710;31172;Y;317;1080020
7028;116106;Y;12;1028370
3182;48978;Y;367;1083943
17160;92275;Y;310;1091399
5086;42961;N;458;1042898
1743;48147;N;62;1096631
6756;45318;Y;387;1059049
6548;70676;Y;219;1084265
21480;152483;Y;70;1026102
11168;68064;Y;387;1059063
1099;10712;N;189;1085874
2117;8467;Y;283;1007216
4839;67197;Y;348;1055279
12968;17418;Y;351;1011894
1266;79461;Y;785;1020283
2809;62159;N;483;1051934
11436;166565;Y;573;1037796
1612;34176;N;233;1074161
21844;254262;Y;94;1007523
6063;79897;Y;491;1045909
1810;66893;N;301;1091626
2433;52771;Y;488;1060355
3112;70201;Y;312;1091219
3574;30303;Y;327;1068937
1714;46105;N;355;1086386
1581;53836;Y;233;1092806
7996;33961;Y;175;1062107
8520;53202;N;386;1059187
929;31106;Y;265;1082113
10297;69487;N;273;1088847
2174;60084;Y;477;1047363
6484;25922;N;192;1089492
2970;45674;Y;316;1080222
1877;52482;Y;472;1053245
10167;39344;N;225;1096116
8447;254748;N;22;1034823
7198;75716;N;130;1040491
9824;114297;Y;37;1041450
7566;6854;N;316;1070544
12062;156015;N;679;1010761
7421;86748;N;84;1072978
11951;155663;N;323;1008138
23950;503628;Y;22;1017083
8485;132003;;491;1024747
6138;82867;N;378;1051605
3210;80688;Y;822;1098886
15405;134696;Y;374;1081393
7948;112532;Y;137;1033291
11895;121546;Y;210;1029447
6015;133492;N;589;1036209
1041;82927;Y;744;1015233
3185;42652;N;328;1058341
9742;124079;N;441;1067858
5164;84922;Y;332;1076399
1667607;281319;Y;1371;1001824
1638;53924;N;849;1015103
1416;26807;N;977;1012287
127;19171;Y;244;1087358
10965;83596;Y;463;1053821
1113;35204;N;347;1055434
3098;579;N;486;1060788
10287;74375;N;126;1093972
17320;99979;N;519;1037009
8099;173309;Y;1001;1009131
4609;82627;Y;491;1016183
8036;77969;Y;310;1071477
11990;91344;Y;437;1039213
746;62734;Y;641;1028514
6754;67106;Y;91;1065142
16765;167435;;38;1004548
7291;104113;N;625;1033003
352;45512;Y;346;1087839
2757;56263;N;284;1066314
25216;210131;Y;245;1031214
4240;43431;Y;52;1089749
3634;43588;N;192;1095110
1691;48327;Y;1072;1003599
4692;31614;N;195;1084754
8;22268;Y;539;1045647
8889;137307;N;594;1026804
8424;143577;N;143;1031375
572;33259;N;318;1060560
2598;42387;Y;307;1072039
11686;80465;N;348;1072988
17128;241748;Y;163;1005338
6773;94458;Y;219;1029138
7221;118333;Y;721;1015266
6467;52987;Y;229;1092002
8643;94617;Y;439;1031449
9634;92942;N;501;1049757
1236;45911;Y;316;1090220
30;39272;Y;381;1051283
597;69853;Y;318;1079693
5338;45037;Y;254;1070687
19358;179644;Y;194;1036166
4253;52506;Y;299;1063573
271;23044;Y;188;1092719
7975;135584;N;255;1015988
1068;41844;N;330;1057913
2508;67997;Y;90;1068442
6362;160788;Y;351;1035876
2520;61945;N;201;1096776
12613;97694;N;353;1086940
7217;62589;Y;153;1087109
811;9804;Y;219;1022586
25259;141432;Y;137;1098614
2570;80464;Y;776;1013590
5402;113885;Y;183;1048363
984;35981;Y;589;1027396
7128;89347;Y;208;1080465
7564;113991;N;500;1057804
5206;63833;N;521;1028013
1612;15033;N;323;1089959
2415;15649;Y;332;1076234
1436;74373;Y;760;1018202
3506;106017;Y;204;1055109
2578;4784;N;405;1048336
9346241;751111;Y;350;1001242
7474;115043;;97;1030263
4067;74888;N;339;1056535
14296;177809;Y;793;1019542
5156;4699;N;371;1061991
445;25108;Y;186;1092851
1581;43947;Y;305;1032528
6952;68964;Y;484;1061054
48499;729678;Y;220;1031106
4262;98038;N;35;1089351
7342004;575455;Y;226;1000162
14664;263576;N;245;1006028
4222;53761;Y;204;1093904
1616;61077;Y;593;1026903
3095;115218;Y;279;1015404
7116;12335;Y;1175;1004702
2069;65885;Y;586;1027627
5551;152879;Y;321;1015739
1640;57128;Y;621;1005128
19368;99749;Y;331;1089147
921;70688;Y;477;1040994
2090;18898;Y;411;1055052
10955;85439;Y;75;1057540
5873;68477;N;192;1096066
2230;61543;Y;554;1050812
4255;6248;Y;446;1056652
5409;47275;N;713;1034830
15734;87647;N;157;1065443
14018;115653;Y;275;1009193
1423;114225;Y;1143;1004232
8031;91443;N;343;1088014
10797;183279;Y;238;1004660
15858;189146;Y;511;1002036
7440;91734;Y;58;1041436
2473;83171;Y;546;1034683
3055;151663;Y;859;1014836
2780;65349;N;430;1059735
5772;70435;Y;354;1054357
2279;106703;Y;709;1018806
4074;29522;Y;160;1044594
3520;89526;Y;599;1019303
1520;45281;Y;205;1091223
568;8336;N;552;1039635
2876;42163;Y;329;1077059
1105;113853;;733;1020698
3386;31829;Y;380;1060447
3145;103371;Y;771;1011513
11542;83319;Y;221;1014782
8067;140162;N;591;1046645
5582;94258;Y;507;1056592
11694;189636;Y;132;1023605
7892;137359;Y;766;1017726
4700;78721;N;460;1042745
3172;11739;Y;946;1013529
6888;27956;Y;183;1087167
12815;135008;N;188;1045447
5728;103148;Y;691;1027945
1735;56084;N;487;1060548
842;38531;Y;215;1096359
14249;99966;N;114;1046866
3454;44756;Y;310;1082355
12969;12507;Y;569;1042638
7443;15242;N;690;1018997
6343;200054;Y;728;1004806
5501;124715;;71;1098354
6966;122555;Y;156;1003118
5380;144431;Y;87;1016990
8775;134034;Y;893;1009120
4945;118073;Y;725;1016232
1772;63021;Y;348;1055302
8767;120606;N;256;1051355
5943;30697;Y;229;1075243
7288;85044;Y;34;1037786
6053;45556;Y;53;1089657
471;53642;Y;183;1087126
4150;89677;Y;471;1063096
14922;140864;Y;141;1031482
256;67478;Y;1181;1003539
2478;44627;N;227;1075668
7779205;581038;Y;241;1000154
38780;423783;Y;192;1098092
6797;106762;Y;313;1081613
3232;70486;Y;691;1028060
8465;96545;Y;470;1007521
12199;140931;N;659;1024829
24327;272458;Y;472;1010336
1771;33752;Y;214;1096379
8412;140513;N;756;1014246
6924;170999;N;234;1012321
5662;85655;Y;10;1091312
890;69225;N;359;1033618
1041;25939;Y;92;1040835
2027;57726;Y;445;1050973
2294;47057;N;21;1080293
8862;109153;N;215;1078212
553;15814;Y;361;1085432
4248;114956;Y;627;1024295
8893216667;577251;Y;323;1000642
6149;9844;;205;1091218
1743;40348;Y;291;1087050
17194;71481;N;408;1073067
8228;56879;;2;1083854
23648;190221;Y;189;1002337
8732;152419;Y;54;1016840
24999;207868;Y;27;1060850
1500;39486;N;185;1075701
17332;10925;Y;150;1058219
4135;43245;N;213;1069433
3236;62311;Y;313;1061378
1081;27934;Y;207;1080869
28013;262676;Y;226;1096084
14743;21206;N;458;1019076
8824;76902;N;169;1063931
14197;252266;N;169;1042881
3556;95099;Y;339;1088366
2420;17315;N;327;1058524
12142;140353;Y;706;1017559
2960;209657;Y;903;1008816
3416;5609;N;256;1085017
3753;6349;Y;330;1068545
10033;185711;Y;371;1001632
7748;121305;N;559;1020304
4142;37388;Y;136;1065492
4237;5795;Y;25;1065848
185;21302;Y;197;1084572
2838;107403;Y;479;1011456
10874;198636;Y;238;1003338
766;23957;N;221;1076962
13653;100378;Y;153;1072172
4173;31861;Y;187;1096061
277;38867;Y;314;1081228
10376;109857;N;356;1071491
9516;194707;Y;191;1009803
2232;102296;N;479;1022053
931;5991;Y;326;1038073
14026;137385;Y;433;1037996
4611;88915;Y;465;1042169
4053;56967;Y;18;1046481
31775;449692;Y;228;1009776
18921;274329;Y;862;1014533
15164;149367;N;364;1021634
6133;33658;Y;186;1086334
3684;59045;N;205;1094517
3040;46038;N;104;1087386
5622;193158;Y;419;1013331
2506;42607;Y;382;1067683
7071;87616;Y;732;1033063
7593;124637;Y;125;1063954
7585;6851;Y;260;1084205
1817;8055;Y;216;1053458
2959;63868;Y;320;1059988
3947;12148;Y;834;1013743
3163;66098;N;585;1040957
792;36857;Y;315;1080725
8496;153459;Y;223;1038798
11817;205786;N;164;1099905
2991;50898;Y;266;1081829
3989;82307;Y;252;1085700
2258;8855;Y;328;1077285
1234;58065;N;552;1050944
6638;95688;Y;713;1022193
5994;193764;Y;743;1020045
5878;31951;Y;397;1065567
3742;48546;Y;357;1064558
995;58177;N;524;1036498
6733;101677;Y;159;1026489
4353;104676;Y;634;1042220
1111;54282;Y;274;1079208
883;98523;Y;1372;1001812
15373;167299;Y;364;1026094
350;23863;Y;241;1092115
3619;21845;Y;478;1047320
25403;322337;Y;551;1005601
2612;88391;Y;45;1052340
11329;88514;Y;179;1036369
5802;112059;Y;416;1032907
8401;12285;Y;829;1013931
12242;210652;Y;267;1004137
3986;109157;N;806;1015230
2068;6731;N;496;1050385
10440;135538;Y;965;1005756
3365;56088;Y;93;1087306
8259;134044;Y;433;1058997
3742;5679;;578;1028727
4258;115752;Y;719;1034330
934;13267;N;231;1074803
2354;21171;N;399;1049115
39019;218296;Y;27;1009067
8622;189392;Y;271;1008738
5213;125299;Y;405;1027677
1545;37075;N;244;1084782
2523906;409276;Y;-1;1001372
11326;141665;Y;818;1011886
6510;58681;N;355;1071694
14773;191527;Y;60;1010661
5773;97573;Y;605;1038997
1851010333;40528;N;397;1000206
17726;151045;N;617;1037960
8235;189706;;240;1002759
9507;106949;Y;383;1078527
520;22206;Y;547;1044955
14332;151904;Y;537;1035355
1936;83436;Y;435;1068806
57;45192;Y;722;1034000
3279;73176;Y;243;1050174
7681;94478;N;208;1067269
1210;43201;Y;332;1076333
18390;97577;N;6;1081920
15897;132864;N;435;1058631
6826;77081;Y;652;1022126
6023;41905;N;196;1094912
2023;56632;Y;185;1073623
739;121022;Y;1041;1001422
3520;40645;Y;259;1069821
8250;125911;Y;417;1004685
4146;79254;Y;537;1035338
4850;63914;N;323;1078267
486;27315;Y;231;1074752
2904;38774;Y;180;1097436
5252;48941;Y;367;1084082
1694;45294;Y;342;1056084
14;57305;;539;1045649
5981;98856;Y;24;1055383
5514;101146;Y;122;1030545
7672;141381;Y;409;1072814
4889;43906;N;236;1092575
5475;64133;Y;337;1075206
2216;39882;Y;272;1079843
9234;53111;N;305;1091886
5365;66636;Y;574;1029587
4276;60474;Y;132;1073941
11905;119723;N;157;1046722
4518;69383;Y;841;1013470
2888;6606;Y;364;1053223
7989;77075;Y;245;1087042
5964;83217;Y;396;1047070
3389;10497;Y;1051;1006604
3926;59114;Y;576;1029085
1123;19261;;363;1063360
563;22597;N;118;1097628
4673;92446;Y;680;1030037
11602;222849;N;584;1003206
444;31346;Y;212;1090487
21151;221193;Y;818;1003981
9336;100131;N;92;1054906
4365;91192;Y;359;1053813
15640;176813;Y;216;1037223
9529;127925;N;401;1028786
2616;46015;N;363;1085008
13044;125611;N;101;1063042
5388;63594;Y;390;1066551
20677;210511;N;750;1014902
33196;288013;Y;145;1053474
13277;125848;Y;198;1062926
8743;179307;Y;936;1013944
4175;59678;Y;314;1081059
10600;99597;Y;284;1076772
8136;46496;N;25;1091347
2754;69544;Y;222;1053824
12153;104168;Y;102;1056915
10135;148359;Y;141;1021263
6227;55399;N;102;1088382
1096;56877;N;255;1090787
11119;114521;Y;681;1024593
8744;92681;Y;532;1035797
4472;50561;N;427;1060324
8862;95047;N;89;1056106
13632;144701;N;143;1013688
8814;186232;N;844;1099637
7280;77795;Y;188;1058558
3073;50592;Y;267;1081182
3555;93095;Y;522;1036699
4990;124149;N;234;1014197
1638;8459;N;202;1096799
23675;165535;Y;93;1048837
24680;188264;N;56;1019870
3796;70629;Y;16;1049639
18567;106991;Y;156;1045926
4272;64234;N;680;1030182
9301;107269;N;361;1052355
1581;50828;Y;442;1065688
1569;84895;Y;841;1015758
5844;9438;Y;510;1048682
7515;114466;Y;608;1044926
7885;11042;Y;209;1076795
3079;49527;Y;371;1082790
5284;81974;N;457;1049576
3077;663;Y;586;1036460
8754;126487;Y;48;1069558
4176;127531;N;836;1016045
2002;84278;Y;362;1063451
1470;43578;Y;609;1034641
5644;118138;N;341;1088191
5262;278461;N;441;1034915
46426;569447;Y;533;1002079
8239;164235;Y;11;1010825
1610;32919;Y;121;1079046
6219;60847;N;313;1061389
11065;201355;N;421;1006976
848;30866;Y;391;1050009
8041;132384;Y;722;1008751
8898;121961;Y;855;1010583
5711;38106;N;213;1071774
17841;164421;N;323;1089989
2065;65035;Y;104;1026560
8117;61604;Y;190;1082721
18134;241519;N;861;1014733
3128;81639;Y;343;1029703
3856;55509;N;466;1063920
6218;69034;Y;133;1052348
11938;144843;N;404;1056099
3220;62383;N;641;1041421
4972;126063;Y;1158;1005071
1064;74198;Y;157;1028199
13502;214595;Y;248;1015641
4515;71054;Y;469;1063390
5603;104502;Y;36;1031023
2954;52743;Y;360;1063224
24038;165269;N;168;1072439
18620;107488;Y;519;1055035
15029;176969;Y;1182;1004591
2440;41879;Y;368;1062500
138;12078;Y;384;1050927
7759;111918;Y;762;1014214
916;75923;Y;1010;1011060
8458;105887;Y;575;1029492
8416;95469;Y;122;1028412
17132;187403;Y;11;1098522
6250;109481;Y;439;1044900
1957;32666;N;260;1083954
2586;83878;Y;380;1079390
2530;63338;Y;541;1035117
10275;97118;Y;492;1050825
20246;315028;Y;467;1013679
3095;63512;Y;470;1007818
30180;423378;Y;584;1013772
523;33572;Y;309;1071798
8347;138685;Y;277;1068221
7792;116725;Y;340;1088297
5015;82275;N;370;1069325
4521;80557;Y;117;1017201
562;410;Y;376;1061115
678;2961;Y;695;1027540
770;13294;Y;85;1021174
3918;96724;Y;794;1024101
5568;96246;Y;671;1032878
5246;176799;Y;1228;1002037
9582;135029;Y;570;1026420
480;18255;N;338;1055825
14726;127917;Y;185;1060601
5083;75512;N;311;1042854
9713;8858;Y;218;1077678
7224;86845;Y;283;1093609
1257;40646;Y;357;1064359
5014;64038;N;289;1072496
4831;126192;Y;677;1019109
24583;174859;Y;225;1032943
7541;132201;Y;368;1021357
2569;9923;Y;981;1012120
7181;70671;Y;121;1077222
2689;54347;Y;292;1092992
2555;96579;Y;299;1010453
210;3644;Y;338;1067302
17358;118537;Y;228;1082451
12146;155849;Y;386;1039110
50115;491992;Y;130;1041425
2711;2917;N;236;1073628
3862;47666;N;564;1032495
5383;34958;Y;458;1065649
6997;41822;N;258;1068876
13274;133958;N;825;1014130
6109;115537;Y;1025;1099410
9800;4879;Y;98;1073307
887;68122;N;637;1029490
1544;42982;Y;199;1095650
3282;77644;Y;695;1036254
6164;101796;Y;40;1042419
287;3024;Y;99;1047809
2921;64942;Y;499;1050008
3075;53152;N;115;1092127
3531;56227;N;319;1079506
1247;57473;Y;336;1056877
139;27316;Y;352;1010397
10429;130525;Y;213;1090366
4828;46765;N;268;1089339
538;138324;Y;1405;1001063
4330;73368;Y;12;1041167
468;30387;;376;1080870
4241;3314;N;222;1089379
13420;178767;Y;129;1004248
7940;103663;Y;392;1058040
4158;70701;N;495;1050566
3083;49257;Y;674;1032102
11781;147711;Y;148;1047930
13350;119305;Y;73;1051349
3288;126636;Y;828;1016568
8255;58746;N;410;1072741
13843;148674;Y;724;1021388
3465;36767;N;229;1095996
17737;210659;N;409;1016094
11586;115905;N;172;1040558
4949;62627;N;614;1034133
3849;60475;Y;369;1069453
5947;84986;N;108;1009483
17652;236309;Y;195;1098759
8;21206;Y;268;1081000
2414;4718;Y;94;1058935
12058;254332;Y;863;1012595
3723;70181;Y;382;1060034
5683;31261;Y;204;1081969
136;35258;Y;319;1070074
13746;181573;N;13;1004789
1871;33754;Y;320;1069909
3959;58152;Y;2;1076288
1766;62962;N;595;1039927
3346;9638;Y;15;1008268
1848;45145;N;223;1052975
972;17824;N;433;1052518
13261;114046;Y;448;1043903
7696;32849;Y;204;1096722
2083;62108;Y;501;1044896
3993;128151;Y;1264;1002184
12811;191519;Y;686;1005358
13559;86523;Y;330;1068507
3839;42204;Y;205;1091232
4191;6135;Y;627;1032342
11469;136047;Y;401;1039217
2541;63302;N;249;1029689
1367;24645;Y;215;1078472
5404;187368;N;0;1007506
10924;139547;N;624;1037397
5884;126722;Y;760;1022127
4354;8029;Y;555;1050344
2946;57345;Y;536;1052907
17347;218518;Y;501;1040571
3030;5136;Y;188;1044759
1694;62394;N;396;1075515
5822;47538;;325;1077957
1089;42473;Y;222;1076851
1834;47802;N;354;1064923
4206;57515;N;22;1083691
4166;93936;Y;510;1043974
12456;175102;N;413;1054823
2953;55983;N;317;1090633
1351;52008;N;304;1084651
4099;61356;Y;99;1060993
19161;223486;N;386;1004451
805;30113;Y;318;1090541
5855;48769;Y;627;1032142
5113;98996;N;123;1088694
22818;121134;N;354;1081669
9998;98261;Y;171;1036536
4933;89897;Y;644;1028172
16858;112882;Y;230;1016872
8086;136829;Y;175;1042983
1915;55451;Y;76;1031788
2849;92182;Y;267;1067625
8144;59897;Y;480;1047127
3845;28366;N;230;1075029
4855;71634;N;296;1074058
9198;98884;Y;515;1055580
1533;61169;Y;439;1031801
13988;15174;N;435;1058536
2071;44353;N;307;1062345
13121;6544;N;24;1061357
2647;72512;Y;347;1073116
3980;116609;N;519;1037037
542;54755;Y;493;1045701
1682;82372;N;535;1020188
446;39646;Y;672;1032499
3260;59839;Y;85;1088846
14006;134818;Y;75;1086224
1871;51898;Y;450;1043731
7635;117682;Y;189;1044958
11966;185822;Y;104;1010357
12449;129624;Y;602;1026051
9392;111954;N;68;1048934
3238;65183;Y;321;1090178
6467;68021;N;368;1083563
9061;74261;N;612;1034286
15575;134227;Y;145;1052220
15672;12124;Y;98;1062609
17276;215298;Y;7;1016002
14041;60201;Y;356;1064648
2668;7316;N;408;1048046
11458;158012;Y;292;1012462
4613;54279;Y;301;1092245
10197;68672;N;369;1052665
8742;69888;N;109;1062290
33920;118193;N;36;1050404
13140;147236;Y;403;1048603
6577;11706;Y;526;1099586
6269;101704;Y;278;1036803
15248;26279;N;458;1025197
12302;155211;Y;543;1023819
8266;99123;Y;149;1023399
5982;110277;Y;52;1024034
7794;148527;Y;758;1022231
7230;3579;Y;316;1070679
29031;323239;Y;510;1008356
6631;101732;Y;642;1022212
13857;171067;N;63;1038210
13952;99557;N;847;1020246
2417;20696;N;380;1051428
2037;115648;Y;1099;1003037
226;36202;Y;369;1069529
7081;85639;Y;511;1037862
17308;228409;Y;96;1023738
25929;200723;Y;174;1015942
3205;23276;Y;356;1071592
1308;27269;N;6;1087397
6139;125407;Y;485;1040114
34750;817147;Y;142;1013301
10197;152241;Y;670;1033106
7014;95193;N;361;1070738
2226;81989;Y;562;1049891
5754;52957;Y;359;1063713
2992;4686;N;330;1076726
8796;78001;Y;19;1033616
1123;47864;Y;179;1080407
32520;329295;Y;243;1047359
3444;55129;Y;20;1031977
2037;36895;Y;337;1067584
7247;97377;N;220;1063267
12895;118491;N;695;1018407
572;39806;N;386;1059308
13431;166277;Y;839;1020812
2500;39185;Y;219;1089660
561;74414;Y;183;1038675
3560;53156;N;281;1093692
1318;33301;N;389;1058476
2179;30622;Y;215;1078413
19830;320188;Y;766;1002073
163;23853;Y;189;1092679
6102;25037;Y;196;1094920
22818;375383;Y;156;1025158
3135;89013;Y;948;1006367
3824;4195;Y;253;1085514
435;9205;Y;374;1038120
13044;201963;Y;752;1018983
4893;106869;Y;836;1020999
13836;137878;N;140;1076509
12770;176025;Y;286;1024309
10537;45843;N;132;1095685
4517;87158;Y;502;1009090
2692;40205;N;422;1070840
6930;63672;N;200;1083199
3635;53873;Y;376;1080589
3024;19276;Y;322;1059555
1029;35693;Y;10;1066817
1975;21755;Y;334;1057222
3421;103484;N;635;1097641
21590;209134;Y;155;1014100
18250;207936;Y;15;1025243
19074;179164;Y;274;1038221
8757;95756;N;236;1073713
9868;19472;N;123;1056407
27910;318792;Y;687;1001784
16025;167405;N;192;1065820
29182;369866;Y;9;1002059
1001;61399;Y;1180;1003580
965;26578;N;189;1085960
4331;23973;Y;469;1053583
19574;200696;N;328;1025670
8916;91234;N;419;1071203
24479;255183;Y;184;1022834
2573;61618;N;249;1086147
19065;152048;N;324;1059182
3865;110834;Y;1068;1004707
3392;28934;N;208;1080281
5847;8467;N;550;1039833
3923;64158;N;309;1071794
3759;40737;N;303;1092046
17519;198947;Y;275;1040343
2029;94516;Y;451;1055946
11445;103047;Y;150;1023873
20823;160176;Y;451;1039648
11494;173826;Y;73;1005483
14188;110201;Y;490;1059819
189;15574;N;243;1072322
4402;75939;Y;154;1084964
5242;83685;Y;481;1039769
4147;40113;Y;88;1062230
2335;83451;N;997;1011532
3768;50982;Y;314;1080990
3940;89062;Y;28;1044260
16602;20505;Y;20;1040386
6799;115048;Y;691;1028007
8445;166262;N;680;1030161
1652;101076;Y;679;1020113
3927;91792;Y;109;1024186
2268;115461;Y;628;1018597
5842;57548;Y;518;1055164
1407;37448;Y;268;1094352
5029;84744;N;388;1058726
